Site,geographic,local_name,reef_type,Y,X,Acanthurus blochii,Acanthurus guttatus,Acanthurus leucocheilus,Acanthurus lineatus,Acanthurus maculiceps,Acanthurus nigricans,Acanthurus nigricauda,Acanthurus nigroris,Acanthurus olivaceus,Acanthurus pyroferus,Acanthurus triostegus,Acanthurus xanthopterus,Aethaloperca rogaa,Aphareus furca,Aphareus Furca2,Aprion virescens,Balistapus undulatus,Balistoides viridescens,Bolbometopon muricatum,Caesio caerulaurea,Calotomus carolinus,Carangoides ferdau,Carangoides orthogrammus,Caranx lugubris,Caranx melampygus,Caranx sexfasciatus,Cephalopholis argus,Cephalopholis leopardus,Cephalopholis urodeta,Cetoscarus bicolor,Chaetodon lunulatus,Cheilinus digrammus,Cheilinus fasciatus,Cheilinus trilobatus,Cheilinus undulatus,Chlorurus bleekeri,Chlorurus frontalis,Chlorurus japanensis,Chlorurus microrhinos,Chlorurus sordidus,Chlorurus Sordidus3,Coris aygula,Ctenochaetus striatus,Ctenochaetus strigosus,Elagatis bipinnulata,Epibulus insidiator,Epinephelus hexagonatus,Epinephelus howlandi,Epinephelus merra,Epinephelus spilotoceps,Gnathodentex aureolineatus,Gomphosus varius,Gracila albomarginata,Gymnosarda unicolor,Hemigymnus fasciatus,Hemigymnus melapterus,Hipposcarus longiceps,Kyphosus cinerascens,Kyphosus vaigiensis,Lethrinus erythropterus,Lethrinus harak,Lethrinus obsoletus,Lethrinus olivaceus,Lethrinus xanthochilus,Lutjanus argentimaculatus,Lutjanus bohar,Lutjanus ehrenbergi,Lutjanus fulvus,Lutjanus gibbus,Lutjanus kasmira,Lutjanus monostigma,Lutjanus semicinctus,Macolor macularis,Macolor niger,Melichthys vidua,Monodactylus argenteus,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis adusta,Myripristis berndti,Myripristis murdjan,Myripristis sp  Holocentridae ,Naso annulatus,Naso brevirostris,Naso caesius,Naso lituratus,Naso unicornis,Naso vlamingii,Neoniphon sammara,Neoniphon sp  Holocentridae ,Paracirrhites spp ,Parupeneus barberinoides,Parupeneus barberinus,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus indicus,Parupeneus insularis,Parupeneus multifasciatus,Pempheris oualensis,Platax teira,Plectorhinchus albovittatus,Plectorhinchus lineatus,Polydactylus sexfilis,Pseudobalistes flavimarginatus,Pygoplites diacanthus,Sargocentron sp,Sargocentron tiere,Scarus altipinnis,Scarus dimidiatus,Scarus festivus,Scarus flavipectoralis,Scarus forsteni,Scarus frenatus,Scarus ghobban,Scarus globiceps,Scarus niger,Scarus oviceps,Scarus psittacus,Scarus rivulatus,Scarus rubroviolaceus,Scarus schlegeli,Scarus sp,Scarus spinus,Scolopsis lineata,Scolopsis sp ,Scomberomorus commerson,Selar crumenophthalmus,Siganus argenteus,Siganus doliatus,Siganus puellus,Siganus punctatus,Siganus randalli,Siganus spinus,Sphyraena qenie,Variola louti,Zebrasoma scopas,Zebrasoma veliferum
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.80757416,0,0.278295984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786429855,0,0,0,0,0.193424256,0,0,0.280452324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710943114,0,0,0.110714401,0,0,0,0,0,0,0.155855299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109262481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359798974,0,0,0,0,0,0,0.164081843,0.061331326,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,1.21136124,0,0.139147992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202477009,0,0,0.280452324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062651935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356870379,0,0,0,0,0,0,0,0,0,0.109262481,1.646640396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.523909958,0,0.339251361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.263290497,0,0,0,0,0.588026456,0,0,0.695704316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24801808,0,0,0.186753599,0,0,0,0,0,0,0,0.183993978,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.30284031,0,0.210706686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.981383159,0,0,0,0.575272059,0.122548807,0,0,0.143225852,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623381137,0,0,0,0,0,0,0.823053346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197882576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356350255,0,0,0,0,0,0,0,0,0,0,0.061331326,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.70156116,0,0.38738055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199375578,0,0,0,0,0,0,0,0,0,0,0,0,0.461329867,0,0,0.23371027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080262225,0,0,0,0.494227412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109448789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.10094677,0,0.248555705,0,0,0,0,0,0,0,0,0,0,0,0.700967054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259683854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331553222,1.378684955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.60568062,0,0.505174926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287962793,0,0.871328307,0,0,0.815197088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754145389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258160206,0,0,0,0.122662652,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.50473385,0,0.556591968,0,0,0,0,0,0.44594308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086683537,0,0,0.447650479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297190872,0.247523066,0,0,0,0.443981113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406023448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.40378708,0,0.31964427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412608171,0,0,0,0,0.280452324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089032393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187931108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164081843,0,0,0,0,0,0,0.567363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-23,Southeast Corner,Buoy-14,Outer,5.258907257,162.9896907,0,0,0,0.50473385,0,0.229396131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530028884,0,0,0.23371027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043993637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130944184,0,0,0,0,0,0,0,0.749618672,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059822458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038873118,0,0,0,0,0,4.263290497,0,0,0,5.409124664,0.352616813,0,0,0.495291102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585797175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433685536,0,0,0,0,0,0.222130341,0,0,2.373817845,0,0,0,0,0,0,0,2.14602015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508551605,0,0,0,0,0,0,0,2.857937988,0,0,0,0,0,0,0,0,0,1.807699938,0,0,0,0,0,0,0,1.023852944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056285862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.20189354,0,0.139147992,0,0,0,0,0,0,0,0.218116395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143765774,0,0,0.699333672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080262225,0,0,0.136729404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197882576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08018804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.399311704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58829242,0,0,7.94612487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423205392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164081843,0,0,0,0,0,2.367004042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.20189354,0,0.185530656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06285233,0,0.058181133,0,0,0,0,0,0,0,0,0,0,0.287962793,0,0,0.563904338,0,0,0.164579958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132490204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.182868903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518284099,0,0.373204024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163743358,0.287962793,0,0,9.07434837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027010307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605990992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.23191332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075211592,0,0,0.514162594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484935141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041621589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.725023278,0,0.399311704,0,0,0,0,0,0,0,0.48593357,0,0,0,0,0,0,0.374571435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469460979,0,0,6.42298102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407698052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932485367,0.941096866,0,0,0,0,0,0,0,0,0,0,0.361528966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190155756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.10094677,0,0.185530656,0,0,0,0,0,0,0,0.277522239,0,0,0,1.215252734,0,0,0,0,0,0,0,0,0,0,0.069785809,0,0,0,0,0.353804168,4.263290497,0,0,0,0,0.176133705,0,0,0.420678486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758721667,0,0,0,0,0,0,0,0,0,0,0,0,1.569917724,0,0,0,0,0,0,0,0,0,1.583060608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049331667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.663208944,0,0.399311704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.50879219,0,0,0,1.196810796,0,0,0,2.27263379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823789953,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211309972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291208943,3.90361512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.23191332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723720072,0.058711235,0,0,0.46742054,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421142306,0,0,0,0,0,0,1.515515016,0,0,0,0,0,0,0,0.318945354,0,0,0,0,1.056155181,0,0,0,0,0,0,0,0,0,1.294199876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729203479,0,0,0,0,0,0,0,0,0,0,0,0,0.213137265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.663208944,0,0.693768144,0,0,0,0,0,0,0,0.315330463,0,0,0,0,0,0,0,0,0,0,0,0,0.385892536,0,0,0,0,0,0,0,0,0,0.511209974,0,0,0,0,0,1.999072875,0,0,0,0,0,0,0,0,0,0,0,0,0.203355026,0,0,0,0,0,0,0,0,0,0,0,0.582577227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957568222,0,0,0,0,0,0,0,1.369456518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.10094677,0,0,0,0,0,0,0,0,0,0.19033463,0,0,0,0,0,0,0,0,0,0,0,0,0.127818033,0,0,0,0,0,0,0.082966206,5.479726607,0,0,0,0,0.539263189,0,0,0.46742054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57410513,0,0,0,0,0,0,0,0.17033094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087005328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,1.027863588,0,0,0,0,0,0,0,0,0,0.48593357,0,0,0,0,0,0,0,0,0,0,0,0,0.37275666,0,0,0,0,0,0,0,0,0,0,0,0,0.389477288,0,0,2.373817845,0,0,0,0,0,0,0,1.60083546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629171493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043246863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.10094677,0,0.183013467,0,0,0,0,0,0,0,0.280085856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23371027,0,0,0.220753608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580512944,0,0,0,0.066245102,0,0,0,0,0,0,0,0,0.281671691,0,0,0,0,0,0,0,0,0,0.848670329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988320333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.725023278,0,0,0,0,0,0,0,0,0,0.849639721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73179223,0,0,3.02212373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894287825,0,0,0,0,0,0,0,0,0.599503715,0,0,0,0,0,0,0,0,0,0.932485367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.417443976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18137157,0,0,0.327194378,0,0,0.034108369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443981113,0,0,0,0,0,0,0,0,0,0.593647728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705844145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.693598297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83271962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510093134,0,0,3.02212373,0,0,0,0,0,0,0,0,0,0,0,0,0.665226682,0,0,0,0,0,0,0,0,0,0,0,0.695426265,0,0,0.232550292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336199739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.278295984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280804978,0,0,0,0,0,0,0,0,0.064266061,0,0,0,0,0,0.143765774,0,0,0.46742054,0,0,0.164579958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574117508,0,0,0,0,0,0,0,0,0,0,0,0.186753599,0,0.069135717,0,0.371265101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222130341,0,0,3.02212373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210667574,0.356434801,0,0.398644655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321482264,0,0,0,0,0,0,0,0.654456935,0,0,0,0,0,0,0,0,0,1.987162237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1642076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.20189354,0,0.42125459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037605796,0,0,0.23371027,0,0,0,0,0,0,0,0,0,0,0,0,0,7.397956202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563793324,0,0,0,0,0,0,0,0,0,0.109287941,0,0,0,0,1.184693044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539078507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0.779463834,0,0,0,0,0,0,0,0.353425407,0,0,0,0,0,0,0,0,0,0,0,0,0.199375578,0,0,0,0,0,0,0,0,0,0,0,0,1.951488232,0,0,3.02212373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.221369639,1.646640396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230025589,0,0.965397412,0,0,0,0,0,0,0,0,0,0,0.127818033,0,0,0,0,0,0,0,0,0,0,0,1.196810796,0.247330638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767415619,0.372438053,0,0,0,0,0,0,0,0,0,0.240786675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109287941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.148235016,0,0,0,0,0,0,0,0,0,0,0,0.115838065,0.045331406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-24,Northeast,Buoy-53,Outer,5.342580916,163.0283787,0,0,0,0.60977863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535589973,0,0,0,0,0,1.308644372,0,0,4.54526758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539570966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.834677344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-25,West,Buoy-31 Walung,Outer,5.312296603,162.9007034,0,0,0,0,0,0.183013467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167346947,0,0,0.268618164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16052445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302591664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-25,West,Buoy-31 Walung,Outer,5.312296603,162.9007034,0,0,0,0,0,0.058891288,0,0,0,0,0,0,0,0.995571274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514585604,0.253598526,0,0,0.676136382,0,0,0,0,0,0,0,0,0,0.693314429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692264799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779500572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
