island,site,year,transect.length,photographer,analyze,teams,local.id,reeftype,Acanthastrea (ACAN),Acropora (ACROP),Acropora-arborescent (ACROPARB),Acropora-bottlebrush (ACROB),Acropora-stag (ACROST),Acropora-table (ACROTBL),Alveopora (ALVEO),Astreopora (ASTRP),Caulastrea (CAUL),Coscinaraea (COSC),Ctenactis (CTEN),Cyphastrea (CYPH),Diplioastrea (DIPLO),Echinopora (ECHPO),Echinphyllia (ECHPHY),Euphyllia (EUPH),Favia (FAV),Favites (FAVT),Fungia (FUNG),Galaxea (GAL),Gardineroseris (GARD),Goniastrea (GON),Goniopora (GONIO),Halomitra (HALO),Heliopora (HELIO),Herpolitha (HERP),Hydnophora (HYD),Isopora (ISOP),Leptastrea (LEPT),Leptoria (LEPTOR),Leptoseris (LEPTOS),Lobophyllia (LOBOPH),Merulina (MERU),Millepora (MILL),Montastrea (MONT),Montipora (MONTI),Mycedium (MYCED),Oulophyllia (OULO),Oxypora (OXYP),Pachyseris (PACHY),Pavona (PAV),Pectinia (PECT),Physogyra (PHYSO),Platygyra (PLAT),PLeisastrea (PLSIA),Plerogyra (PLERO),Pocillopora (POC),Porites (POR),Porites-cylindrica (PORCYL),Porites-lichen (PORLICH),Porites-massive (PORMAS),Porites-rus (PORRUS),Psammocora (PSAM),Sandalolitha (SANDO),Scapophyllia (SCAP),Seriatopora (SERIA),Stylocoeniella (STYLC),Stylohpora (STYLO),Symphyllia (SYMP),Turbinaraea (TURBIN),Anenome (ANEM),Ascidian (ASC),Cup Sponge (CUPS),Discosoma (DISCO),Dysidea Sponge (DYS),Gorgonians (G),Not Identified Invertebrate (NOIDINV),Olive Sponge (OLV),Soft Coral (SC),Sponges (S),Terpios Sponge (TERPS),Xenid (XEN),Zoanthids (Z),Asparagopsis (ASP),Bluegreen (BG),Boodlea (BOOD),Bryopsis (BRYP),Caulerpa (CLP),Chlorodesmis (CHLDES),Dictosphyrea (DYCTY),Dictyota (DICT),Galaxura (GLXU),Halimeda (HALI),Liagora (LIAG),Lobophora (LOBO),Mastophora (MAST),Microdictyton (MICDTY),Neomeris (NEOM),Not ID Macroalgae (NOIDMAC),Padina (PAD),Peyssonnelia (PEY),Sargassum (SARG),Schizothrix (SCHIZ),Tricleocarpa (TRIC),Turbinaria (TURB),Tydemania (TYDM),Amphiroa (AMP),Branching Coralline general (BCA1),Jania (JAN),Crustose Coralline (CCA1),Rubble (RBL),Sand (SAND),Fleshy-Coralline (FCA1),Brown Chysophyte (CHRYOBRN),Turf (TURF)
Kosrae,KOS-14,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 13,Outer,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0.4,1.2,0,0,0,0,0.4,0,0,14.8,0,0,0.4,0.8,0,0,0,6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,0,0.4,0,0,27.6
Kosrae,KOS-14,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 13,Outer,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.8,9.6,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,0,8.4,0,0,1.2,3.6,0,0,5.2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0.4,0,12.8
Kosrae,KOS-14,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 13,Outer,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,3.2,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.4,0,0,8.4,0,0,0.4,2,0,0,33.6,5.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,14.8,0,0,0,0,12.8
Kosrae,KOS-14,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 13,Outer,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,12.8,0,0,0.4,10.8,0,0,1.2,0.4,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.4,0,0,18.8
Kosrae,KOS-15,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 34,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0.4,0,0,0,3.2,0,0,6.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,45.6,0,1.2,0,0,32
Kosrae,KOS-15,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 34,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.6,0,0,0,0,0,0,0,2.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,42.4,0,0,0,0,46.4
Kosrae,KOS-15,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 34,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,5.6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,48,0,0,0,0,37.2
Kosrae,KOS-15,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 34,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2,0,0,0,1.2,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1.6,1.2,0,37.2
Kosrae,KOS-16,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0.4,10,0,0,0,0,0,0,0,13.6,0,0,0,6.4,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,31.6,0,0,0,0,24.4
Kosrae,KOS-16,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 44,Outer,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,2.4,0,0,2.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,10.4,0,0,0,0,0,0,0,9.6,0,0,0,7.2,0,0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,24,0,0,0.8,0,31.6
Kosrae,KOS-16,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.2,0,0.4,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,5.6,0,0,0,4.8,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,40,0,0,0.4,0,23.2
Kosrae,KOS-16,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0.8,0,0,7.6,0,0,0.4,4.4,0,0,0.4,1.2,0,0,0,0,0,0,0.4,2,0,0,0,0,0,0,0.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,45.2,0,0,0,0,18
Kosrae,KOS-17,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 50,Outer,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,4,0,0,0.4,7.2,0,0,9.2,2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,17.2
Kosrae,KOS-17,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 50,Outer,0,28.22580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209677419,0,0,0,0,0,0,4.435483871,0,0,0,0,0,0,0,0,1.209677419,0,0,0,0,0.403225806,0,0.403225806,21.77419355,0,0,0.403225806,2.822580645,0,0,5.64516129,1.612903226,0,0,0,0,0,0,0,0.403225806,0,0,0,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806451613,0,0,0,0,0,1.612903226,0,0,0,0,0,0,0,0,0,0,10.88709677,0,0,0,0,16.53225806
Kosrae,KOS-17,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 50,Outer,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,8.4,0,0,0.4,2.4,0,0,2.8,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,24
Kosrae,KOS-17,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 50,Outer,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0.8,0,0.4,4.4,0,0,0,0.4,0,0,3.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,30.8
Kosrae,KOS-18,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 52,Outer,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.8,0,0,0,0,2,0,0,6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,0,49.6
Kosrae,KOS-18,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 52,Outer,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0.4,0,0.8,0,0,1.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,58.8
Kosrae,KOS-18,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 52,Outer,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,2.8,0,0,0,3.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,0,0,0,0,48
Kosrae,KOS-18,2009,50m,KCSO-ML/KVR-KA,UOGML/RC,PMRI-KIRMA-BMT-KCSO-KVR,Buoy 52,Outer,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4.4,0,0,0,0,0,0,0,3.2,0,0,0.4,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0,0,0,0,49.6
Kosrae,KOS-16,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0.8,0.4,0,0,0,0.8,0,0,0.4,0,0,0,0.8,3.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,2.4,0,0,0.8,3.2,0,0,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,47.6,0,0,24.4,0,1.6
Kosrae,KOS-16,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy 44,Outer,0,0,1.219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406504065,1.219512195,0,0.406504065,0,3.25203252,0,0,0,0,0.406504065,0,0.406504065,3.658536585,0,0,0,0,0.406504065,2.032520325,0,0,0,0,0,0,0,3.658536585,0,0,0.406504065,0.81300813,0,0,2.032520325,0.406504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81300813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.27642276,0,0,31.70731707,0,3.25203252
Kosrae,KOS-16,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1.2,0.8,0,1.2,0,2.8,0,0,0,0,0,0,0.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,48.4,0,0,31.2,0,6.4
Kosrae,KOS-16,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0.8,0.8,0,0.4,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2.4,0,0,2.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,0,0,41.6,0,9.6
Kosrae,KOS-16,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy 44,Outer,0,0,0,0,0,0,0,0,0,0,0,0,1.224489796,0,0,0,0,0,0,0,0,1.224489796,0,0,0,0,0,0,1.632653061,2.448979592,0,0,0,0,0,1.224489796,0,0,0,0,0,0,0,1.224489796,0,0,0,1.632653061,0,0,1.224489796,0,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,1.632653061,1.632653061,0,0,0,0,0,0,0,0,0,0,0,0,0.408163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33.46938776,0,8.979591837
Kosrae,KOS-11,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,17.9916318,0,0,0,0.418410042,0,0,0,0.418410042,0,1.255230126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418410042,2.510460251,1.255230126,0,20.08368201,15.48117155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87866109,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673640167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9707113,0,0,10.041841,0,4.60251046
Kosrae,KOS-11,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0.4,0,0,0,0,0,3.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0,14.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,15.6,0,0,20.4,0,5.2
Kosrae,KOS-11,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,1.2,0,0,1.2,0,0.8,0,0,0,0,1.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,4.4,0.8,0,5.2,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,4.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,21.6,0,0.4
Kosrae,KOS-11,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.4,1.6,0,0.4,0,1.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,2,0,3.2,31.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,20.8,0,1.6
Kosrae,KOS-11,2014,50m,ML,MM,KCSO-KIRMA-UOGML,Buoy-TS,Outer,0,0,0,0,0,0,0,0,0,0,0,0,2.745098039,0,0,0,0,0,0,0.392156863,0,0.784313725,0.392156863,0,0,0,0,0,0.784313725,0.784313725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568627451,3.137254902,0,10.98039216,33.7254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.960784314,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03921569,0,0,21.17647059,0,2.352941176
Kosrae,KOS-19,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 20,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.6,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,3.6,0,0,0,2.4,2.4,0,1.6,8,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0.8,23.6,0.8,12.4
Kosrae,KOS-19,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 20,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.836065574,0,0,0,0,0,0,0,0,0,2.049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,9.426229508,0,0,0,4.508196721,2.049180328,0,4.508196721,6.557377049,0,0,0,0,0,0,0,0.409836066,0,0,0,0,0,0,0,0,0.819672131,0,0,0,0,0,1.229508197,0,0,0,0,0,0,0,4.508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.49180328,0,0,22.54098361,0.819672131,10.24590164
Kosrae,KOS-19,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 20,Outer,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,6.8,0,0.4,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0.8,0,0,0,0,0,0,0,2.8,0,0,0,4,2.4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,0,0.4,27.6,1.6,8.4
Kosrae,KOS-19,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 20,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,8.4,0,0.8,0,0,0,0,0,0,0,4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,6,0,0,0,4,2.4,0,10.8,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,16,0.8,12.4
Kosrae,KOS-19,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy 20,Outer,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0.4,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0.4,0,0,0,0,0,0,0,8.8,0,0,0,2.4,1.6,0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,22.4,5.6,13.2
Kosrae,KOS-1,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-16,Outer,0,0.4,3.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,12,0,0,1.6,0,0,0,0,0,0,3.6,0,0,0,0,0.4,0.4,0.8,0,0.4,0,0,0,0,0,0,0,0,2.4,4,0,16,18.8,0,0,0,0,0,0,0,0.8,0.4,0.8,0,0,0,0,0,0,3.6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.2,0,11.6,0,0,7.6,0,6
Kosrae,KOS-1,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-16,Outer,0,2.857142857,0,0,0,0.408163265,0,0,0,0,0,0,0.816326531,0,0,0,0,0,0,20.40816327,0,0,0,0,0,0,0,0,0,1.632653061,0,0,0,0,0,0.816326531,0,0,0.408163265,0,1.632653061,0,0,0,0,0,0.408163265,6.12244898,6.93877551,0,10.20408163,12.65306122,0,0,0,0,0,0,0,0,0,0.816326531,0,0,0,0,0,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,2.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816326531,0,11.02040816,0,0,7.755102041,0,10.20408163
Kosrae,KOS-1,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-16,Outer,0,2.8,0,0,0,0.4,0,0,0,0,0,0,0.8,0,0,0,0,0,0,20,0,0,0,0,0,0,0.8,0,0,1.6,0,0,0,0,0,0.8,0,0,1.2,0,1.6,0,0,0,0,0,0.4,6,6.8,0,10,12.4,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,10.8,0,0,7.6,0,10
Kosrae,KOS-1,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-16,Outer,0,0.4,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,6.4,0,0,0,0,0,0,4.8,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0.4,0,0,1.6,0,0,0,4.8,6,0,26,7.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,11.2,0,0,8.4,0,14.8
Kosrae,KOS-1,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,Buoy-16,Outer,0,0,0,0,0,1.2,0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,9.2,0,0,0,0,0,0,0.8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,4.8,4.4,0,26.4,19.6,0,0,0,0,0,0,0,0.4,0,0.8,0,0,0,0,0,0,1.2,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8.4,0,4.8
Kosrae,KOS-20,2014,50m,ML,MM,KCSO-Fisheries-KVR-KIRMA-UOGML,UBR,Inner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606425703,0,0,87.5502008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803212851,0,10.04016064,0,0,0
